equipment_id,date,days_since_last_service,maintenance_count_30d,maintenance_count_60d,maintenance_count_90d,equipment_class,unit,nmc_within_7d
EQ-00365,2024-09-12,162,1,4,5,aviation,HHC,False
EQ-00366,2024-12-28,175,0,1,1,tracked,HHC,True
EQ-00367,2024-02-20,97,6,7,8,comms,1-3 BN,False
EQ-00368,2024-06-11,1,8,13,15,aviation,BSB,False
EQ-00369,2024-07-12,148,5,5,5,tracked,DIV CAV,False
EQ-00370,2024-06-08,10,6,11,14,engineer,HHC,False
EQ-00371,2024-12-03,100,0,2,5,wheeled,HHC,False
EQ-00372,2024-02-23,169,5,6,10,comms,DIV CAV,False
EQ-00373,2024-02-24,35,4,6,6,comms,2-1 BN,False
EQ-00374,2024-07-18,74,5,8,9,comms,1-2 BN,False
EQ-00375,2024-02-08,46,4,5,6,comms,DIV CAV,False
EQ-00376,2024-04-09,66,0,3,3,aviation,HHC,False
EQ-00377,2024-01-08,158,8,10,10,comms,HHC,False
EQ-00378,2024-12-03,164,0,6,9,wheeled,1-1 BN,False
EQ-00379,2024-05-09,57,3,9,9,engineer,1-1 BN,False
EQ-00380,2024-05-10,82,5,7,12,comms,1-2 BN,False
EQ-00381,2024-10-15,75,2,3,3,engineer,1-2 BN,False
EQ-00382,2024-09-16,168,2,2,6,engineer,HHC,False
EQ-00383,2024-06-30,113,6,10,10,tracked,BSB,False
EQ-00384,2024-03-21,43,5,5,7,comms,2-1 BN,False
EQ-00385,2024-04-26,154,1,2,6,tracked,1-1 BN,False
EQ-00386,2024-05-06,44,7,9,13,tracked,1-2 BN,False
EQ-00387,2024-05-02,73,4,4,9,engineer,2-1 BN,False
EQ-00388,2024-11-24,54,4,5,10,comms,1-3 BN,False
EQ-00389,2024-09-25,7,8,11,16,wheeled,1-1 BN,False
EQ-00390,2024-05-27,63,2,6,11,engineer,1-3 BN,True
EQ-00391,2024-01-11,70,8,14,17,aviation,1-3 BN,False
EQ-00392,2024-10-26,31,8,9,10,wheeled,1-2 BN,False
EQ-00393,2024-02-23,124,4,6,8,wheeled,HHC,False
EQ-00394,2024-04-28,19,7,7,10,engineer,BSB,False
EQ-00395,2024-12-31,,4,6,9,wheeled,DIV CAV,False
EQ-00396,2024-12-18,136,6,8,13,aviation,BSB,False
EQ-00397,2024-04-16,72,6,9,12,comms,2-1 BN,False
EQ-00398,2024-03-10,15,4,10,13,tracked,1-2 BN,False
EQ-00399,2024-01-04,1,3,6,10,engineer,DIV CAV,False
EQ-00400,2024-11-23,34,8,13,17,tracked,1-1 BN,False
EQ-00401,2024-06-05,94,1,4,4,tracked,DIV CAV,False
EQ-00402,2024-12-28,113,5,6,11,aviation,2-1 BN,False
EQ-00403,2024-10-14,14,3,8,13,aviation,1-2 BN,True
EQ-00404,2024-07-23,118,5,6,8,comms,DIV CAV,False
EQ-00405,2024-02-04,125,6,8,9,tracked,DIV CAV,False
EQ-00406,2024-04-27,54,5,6,10,engineer,HHC,False
EQ-00407,2024-12-23,,8,10,11,comms,BSB,False
EQ-00408,2024-10-13,75,0,0,0,comms,BSB,False
EQ-00409,2024-11-04,78,7,9,11,comms,1-2 BN,False
EQ-00410,2024-12-10,10,4,10,14,comms,1-1 BN,False
EQ-00411,2024-10-21,18,4,6,9,comms,1-3 BN,False
EQ-00412,2024-10-21,60,6,6,6,comms,BSB,False
EQ-00413,2024-12-17,,7,8,11,aviation,BSB,False
EQ-00414,2024-10-24,133,0,2,2,wheeled,2-1 BN,False
EQ-00415,2024-06-09,72,3,3,6,comms,1-2 BN,False
EQ-00416,2024-02-23,130,7,12,15,engineer,HHC,False
EQ-00417,2024-08-05,100,5,9,12,engineer,2-1 BN,False
EQ-00418,2024-05-06,31,0,2,6,aviation,2-1 BN,False
EQ-00419,2024-10-11,29,2,5,7,comms,HHC,False
EQ-00420,2024-03-22,142,2,8,12,engineer,1-2 BN,False
EQ-00421,2024-09-08,137,8,10,15,engineer,DIV CAV,False
EQ-00422,2024-12-10,104,0,5,9,engineer,HHC,False
EQ-00423,2024-12-22,144,5,7,8,aviation,1-2 BN,False
EQ-00424,2024-02-01,107,3,3,7,aviation,DIV CAV,False
EQ-00425,2024-07-25,,1,4,8,comms,1-3 BN,False
EQ-00426,2024-10-07,79,0,0,0,wheeled,1-3 BN,False
EQ-00427,2024-01-19,12,2,3,3,comms,2-1 BN,True
EQ-00428,2024-06-08,156,7,8,12,wheeled,HHC,False
EQ-00429,2024-03-23,129,5,10,12,tracked,1-2 BN,False
EQ-00430,2024-05-16,125,2,8,10,aviation,BSB,True
EQ-00431,2024-11-24,50,6,9,14,engineer,1-3 BN,False
EQ-00432,2024-05-21,94,8,14,17,comms,HHC,False
EQ-00433,2024-12-07,124,1,1,6,tracked,DIV CAV,False
EQ-00434,2024-12-22,152,0,6,9,tracked,2-1 BN,False
EQ-00435,2024-08-23,50,6,6,11,wheeled,1-3 BN,False
EQ-00436,2024-04-24,41,5,8,8,wheeled,1-1 BN,True
EQ-00437,2024-04-12,102,7,10,12,wheeled,BSB,False
EQ-00438,2024-01-01,40,7,11,16,comms,2-1 BN,False
EQ-00439,2024-02-22,84,0,3,5,comms,HHC,False
EQ-00440,2024-08-22,156,0,5,7,tracked,DIV CAV,False
EQ-00441,2024-11-18,105,7,10,11,wheeled,1-2 BN,False
EQ-00442,2024-08-12,90,4,5,5,wheeled,1-2 BN,False
EQ-00443,2024-10-21,80,6,8,11,wheeled,2-1 BN,False
EQ-00444,2024-01-28,120,8,9,14,aviation,1-2 BN,True
EQ-00445,2024-08-11,,1,3,8,engineer,1-3 BN,False
EQ-00446,2024-01-17,17,3,5,5,tracked,BSB,False
EQ-00447,2024-08-29,35,2,8,13,tracked,BSB,True
EQ-00448,2024-12-30,112,6,8,10,comms,1-3 BN,False
EQ-00449,2024-04-29,161,1,6,9,tracked,1-3 BN,False
EQ-00450,2024-04-23,43,8,13,16,aviation,2-1 BN,False
EQ-00451,2024-10-08,18,3,7,7,wheeled,2-1 BN,False
EQ-00452,2024-04-24,97,7,13,17,tracked,HHC,False
EQ-00453,2024-10-13,86,5,6,9,comms,1-1 BN,False
EQ-00454,2024-01-16,,5,10,12,comms,1-1 BN,False
EQ-00455,2024-07-05,96,0,4,7,tracked,BSB,False
EQ-00456,2024-05-16,49,5,10,14,aviation,BSB,False
EQ-00457,2024-12-23,168,2,4,8,engineer,1-2 BN,False
EQ-00458,2024-07-23,7,0,3,8,tracked,HHC,False
EQ-00459,2024-06-26,124,7,12,14,wheeled,DIV CAV,True
EQ-00460,2024-04-12,65,5,6,6,comms,1-2 BN,False
EQ-00461,2024-08-20,65,5,9,14,tracked,1-1 BN,True
EQ-00462,2024-11-15,41,1,2,4,comms,1-1 BN,False
EQ-00463,2024-07-22,20,5,6,11,aviation,2-1 BN,False
EQ-00464,2024-06-20,37,2,8,13,tracked,BSB,False
EQ-00465,2024-08-18,131,1,1,1,wheeled,HHC,False
EQ-00466,2024-02-25,114,1,5,9,tracked,1-1 BN,False
EQ-00467,2024-10-11,169,4,5,8,engineer,1-3 BN,False
EQ-00468,2024-10-10,103,8,8,11,wheeled,DIV CAV,False
EQ-00469,2024-05-07,134,0,2,6,wheeled,DIV CAV,False
EQ-00470,2024-11-07,168,8,8,12,wheeled,1-1 BN,True
EQ-00471,2024-04-08,7,5,5,9,tracked,1-1 BN,False
EQ-00472,2024-12-21,57,5,10,14,wheeled,HHC,False
EQ-00473,2024-08-09,163,2,2,3,engineer,1-1 BN,False
EQ-00474,2024-07-29,108,0,1,6,comms,1-3 BN,False
EQ-00475,2024-08-08,67,2,6,6,comms,HHC,False
EQ-00476,2024-06-26,49,6,12,13,engineer,BSB,True
EQ-00477,2024-05-16,144,4,8,13,engineer,DIV CAV,False
EQ-00478,2024-02-08,149,2,2,3,tracked,HHC,False
EQ-00479,2024-05-12,176,5,8,13,comms,1-1 BN,False
EQ-00480,2024-08-02,132,1,2,2,comms,DIV CAV,False
EQ-00481,2024-11-15,78,3,7,11,aviation,2-1 BN,False
EQ-00482,2024-05-28,91,0,4,7,wheeled,HHC,False
EQ-00483,2024-12-27,49,2,8,9,engineer,1-1 BN,False
EQ-00484,2024-08-29,142,7,10,12,tracked,1-2 BN,True
EQ-00485,2024-07-30,172,5,11,13,wheeled,1-3 BN,False
EQ-00486,2024-10-05,4,5,11,15,comms,1-2 BN,False
EQ-00487,2024-06-08,95,4,9,11,wheeled,HHC,False
EQ-00488,2024-11-23,91,8,12,12,comms,1-1 BN,False
EQ-00489,2024-08-09,98,3,4,6,engineer,DIV CAV,False
EQ-00490,2024-07-31,112,2,3,4,tracked,1-2 BN,False
EQ-00491,2024-02-12,60,4,4,8,tracked,HHC,False
EQ-00492,2024-11-06,163,7,13,17,aviation,BSB,False
EQ-00493,2024-01-17,35,8,8,8,tracked,2-1 BN,False
EQ-00494,2024-02-11,145,4,6,6,wheeled,2-1 BN,False
EQ-00495,2024-12-04,117,3,9,11,engineer,1-3 BN,False
EQ-00496,2024-02-18,160,1,1,6,aviation,1-2 BN,False
EQ-00497,2024-12-24,111,6,9,13,wheeled,2-1 BN,False
EQ-00498,2024-08-04,66,7,10,15,comms,BSB,False
EQ-00499,2024-01-27,16,4,4,8,wheeled,1-3 BN,False
EQ-00500,2024-05-06,45,6,6,6,comms,2-1 BN,False
EQ-00501,2024-08-28,89,3,4,9,comms,1-2 BN,False
EQ-00502,2024-03-09,58,2,3,5,aviation,BSB,False
EQ-00503,2024-09-09,47,7,10,12,comms,HHC,False
EQ-00504,2024-06-22,28,8,12,14,wheeled,1-1 BN,False
EQ-00505,2024-05-24,9,3,8,11,engineer,1-2 BN,False
EQ-00506,2024-10-25,137,7,11,15,comms,1-2 BN,False
EQ-00507,2024-01-09,177,8,9,11,aviation,BSB,False
EQ-00508,2024-10-31,122,0,3,7,aviation,HHC,False
EQ-00509,2024-05-05,88,3,4,9,engineer,1-2 BN,False
EQ-00510,2024-06-11,108,7,11,13,aviation,2-1 BN,False
EQ-00511,2024-11-26,18,8,14,18,comms,2-1 BN,False
EQ-00512,2024-04-20,21,3,9,13,comms,HHC,False
EQ-00513,2024-05-28,150,2,7,7,aviation,DIV CAV,True
EQ-00514,2024-06-20,162,5,10,10,comms,1-3 BN,True
EQ-00515,2024-08-23,147,6,7,10,tracked,DIV CAV,False
EQ-00516,2024-10-25,91,4,10,14,comms,2-1 BN,False
EQ-00517,2024-12-13,123,8,13,18,comms,BSB,False
EQ-00518,2024-03-10,,1,1,1,wheeled,1-3 BN,False
EQ-00519,2024-04-01,171,6,10,10,engineer,1-3 BN,False
EQ-00520,2024-02-13,151,5,5,7,aviation,BSB,False
EQ-00521,2024-01-22,114,1,6,11,engineer,BSB,False
EQ-00522,2024-01-08,,4,9,11,engineer,2-1 BN,False
EQ-00523,2024-04-03,45,7,13,18,aviation,1-3 BN,False
EQ-00524,2024-12-20,109,5,10,15,engineer,1-3 BN,False
EQ-00525,2024-09-21,89,1,4,4,tracked,1-2 BN,False
EQ-00526,2024-06-18,56,4,5,6,wheeled,2-1 BN,False
EQ-00527,2024-08-25,175,7,10,13,aviation,HHC,False
EQ-00528,2024-03-07,86,8,14,17,comms,1-2 BN,False
EQ-00529,2024-12-06,,7,11,11,wheeled,2-1 BN,False
EQ-00530,2024-09-01,176,2,8,12,wheeled,BSB,True
EQ-00531,2024-07-30,148,0,3,5,wheeled,2-1 BN,False
EQ-00532,2024-12-28,128,4,7,8,comms,HHC,False
EQ-00533,2024-02-16,44,4,10,11,comms,2-1 BN,False
EQ-00534,2024-09-13,13,3,4,6,tracked,2-1 BN,False
EQ-00535,2024-10-20,93,5,9,12,aviation,2-1 BN,False
EQ-00536,2024-09-07,3,7,11,11,tracked,HHC,False
EQ-00537,2024-09-12,58,4,10,13,tracked,1-3 BN,False
EQ-00538,2024-07-31,97,1,3,7,wheeled,BSB,False
EQ-00539,2024-11-07,172,3,3,7,tracked,BSB,False
EQ-00540,2024-08-13,77,4,5,9,aviation,1-1 BN,False
EQ-00541,2024-10-25,155,5,8,11,aviation,1-1 BN,False
EQ-00542,2024-02-01,38,1,7,7,comms,1-1 BN,False
EQ-00543,2024-07-18,131,7,13,18,aviation,BSB,False
EQ-00544,2024-12-30,129,1,1,2,wheeled,1-3 BN,False
EQ-00545,2024-04-10,172,3,7,10,comms,1-2 BN,False
EQ-00546,2024-09-04,153,5,9,14,tracked,2-1 BN,False
EQ-00547,2024-08-23,86,5,7,11,comms,HHC,False
EQ-00548,2024-01-19,47,6,10,14,comms,1-3 BN,False
EQ-00549,2024-05-29,123,0,0,5,engineer,1-2 BN,False
EQ-00550,2024-04-21,33,6,10,14,wheeled,BSB,False
EQ-00551,2024-05-14,,1,2,5,comms,BSB,False
EQ-00552,2024-10-01,128,7,7,12,aviation,DIV CAV,True
EQ-00553,2024-02-04,180,5,5,10,engineer,BSB,False
EQ-00554,2024-07-30,171,5,7,11,wheeled,1-2 BN,False
EQ-00555,2024-04-22,34,8,10,14,aviation,1-1 BN,False
EQ-00556,2024-08-11,,2,8,9,tracked,BSB,False
EQ-00557,2024-12-31,58,3,5,6,tracked,2-1 BN,False
EQ-00558,2024-09-26,96,3,5,9,engineer,1-3 BN,False
EQ-00559,2024-09-05,171,4,10,15,tracked,2-1 BN,False
EQ-00560,2024-05-21,117,2,6,7,aviation,1-1 BN,False
EQ-00561,2024-03-03,176,0,4,8,engineer,DIV CAV,True
EQ-00562,2024-09-02,80,5,11,11,aviation,1-3 BN,False
EQ-00563,2024-10-04,82,8,8,8,wheeled,HHC,True
EQ-00564,2024-10-11,126,4,6,9,comms,DIV CAV,False
EQ-00565,2024-04-18,141,6,9,10,comms,BSB,False
EQ-00566,2024-11-20,85,3,4,5,aviation,2-1 BN,False
EQ-00567,2024-08-14,105,3,4,7,aviation,BSB,False
EQ-00568,2024-03-16,178,6,7,11,tracked,1-1 BN,True
EQ-00569,2024-06-25,125,4,5,9,wheeled,2-1 BN,False
EQ-00570,2024-05-05,13,5,6,6,aviation,1-1 BN,False
EQ-00571,2024-06-12,34,6,6,10,wheeled,HHC,False
EQ-00572,2024-10-15,20,4,6,10,comms,1-2 BN,False
EQ-00573,2024-07-28,,8,14,19,comms,DIV CAV,False
EQ-00574,2024-02-28,113,4,7,12,engineer,2-1 BN,False
EQ-00575,2024-07-05,166,8,12,14,tracked,BSB,False
EQ-00576,2024-06-02,175,5,10,12,engineer,1-2 BN,False
EQ-00577,2024-02-27,68,4,10,15,engineer,2-1 BN,False
EQ-00578,2024-02-03,145,5,6,8,comms,2-1 BN,False
EQ-00579,2024-09-01,113,2,2,3,comms,1-3 BN,False
EQ-00580,2024-09-20,99,1,7,11,comms,DIV CAV,False
EQ-00581,2024-10-15,96,7,11,16,engineer,1-2 BN,False
EQ-00582,2024-03-05,11,0,0,2,tracked,1-3 BN,False
EQ-00583,2024-05-26,113,3,6,8,aviation,1-3 BN,False
EQ-00584,2024-01-17,18,3,5,7,aviation,1-3 BN,False
EQ-00585,2024-07-28,121,1,2,3,tracked,1-2 BN,False
EQ-00586,2024-01-29,52,5,11,12,comms,1-3 BN,False
EQ-00587,2024-11-09,150,8,8,12,comms,BSB,False
EQ-00588,2024-03-21,31,6,6,10,engineer,2-1 BN,False
EQ-00589,2024-11-18,130,8,9,14,aviation,1-2 BN,False
EQ-00590,2024-08-26,151,7,10,11,comms,BSB,False
EQ-00591,2024-09-20,99,6,6,10,tracked,DIV CAV,False
EQ-00592,2024-09-12,86,0,6,6,engineer,1-3 BN,False
EQ-00593,2024-05-22,114,2,6,9,aviation,DIV CAV,False
EQ-00594,2024-01-14,,7,11,12,wheeled,HHC,False
EQ-00595,2024-03-16,115,8,9,11,comms,1-2 BN,False
EQ-00596,2024-01-09,172,1,6,8,aviation,1-1 BN,False
EQ-00597,2024-02-04,53,8,14,19,comms,2-1 BN,False
EQ-00598,2024-03-25,81,8,8,13,aviation,BSB,False
EQ-00599,2024-10-10,130,8,10,10,comms,HHC,False
EQ-00600,2024-06-10,1,5,6,11,tracked,DIV CAV,False
EQ-00601,2024-11-16,134,3,9,13,comms,1-1 BN,False
EQ-00602,2024-08-20,49,0,3,7,wheeled,1-2 BN,False
EQ-00603,2024-02-03,82,6,10,11,tracked,BSB,False
EQ-00604,2024-01-15,134,5,6,9,tracked,BSB,False
EQ-00605,2024-10-12,147,2,4,4,tracked,1-1 BN,False
EQ-00606,2024-09-02,,6,11,12,tracked,BSB,False
EQ-00607,2024-09-27,9,6,10,12,aviation,DIV CAV,False
EQ-00608,2024-04-14,133,1,4,7,comms,DIV CAV,False
EQ-00609,2024-07-21,106,0,3,6,comms,1-3 BN,False
EQ-00610,2024-10-15,63,5,7,7,aviation,1-3 BN,False
EQ-00611,2024-11-23,169,2,4,4,comms,1-2 BN,False
EQ-00612,2024-06-17,129,8,8,8,engineer,1-3 BN,False
EQ-00613,2024-06-15,55,5,8,12,engineer,1-3 BN,False
EQ-00614,2024-08-29,,0,1,3,tracked,1-1 BN,False
EQ-00615,2024-05-26,120,4,8,9,wheeled,2-1 BN,False
EQ-00616,2024-01-08,110,1,1,3,engineer,HHC,False
EQ-00617,2024-07-14,166,4,4,9,comms,HHC,False
EQ-00618,2024-12-01,,0,6,8,aviation,1-3 BN,False
EQ-00619,2024-01-18,34,7,7,10,engineer,DIV CAV,False
EQ-00620,2024-11-14,99,4,8,10,wheeled,1-3 BN,False
EQ-00621,2024-08-11,167,8,8,13,aviation,HHC,False
EQ-00622,2024-07-20,104,4,7,8,tracked,1-3 BN,False
EQ-00623,2024-07-04,25,7,7,11,aviation,1-2 BN,False
EQ-00624,2024-06-27,76,2,4,6,wheeled,BSB,False
EQ-00625,2024-11-09,64,0,6,6,comms,1-3 BN,False
EQ-00626,2024-07-01,141,0,2,7,tracked,HHC,False
EQ-00627,2024-10-08,107,7,12,13,engineer,1-1 BN,False
EQ-00628,2024-06-03,97,1,6,9,wheeled,DIV CAV,True
EQ-00629,2024-09-14,128,0,4,8,comms,2-1 BN,False
EQ-00630,2024-07-27,27,3,3,4,engineer,DIV CAV,False
EQ-00631,2024-05-30,174,2,6,6,comms,1-1 BN,False
EQ-00632,2024-07-14,105,6,7,9,aviation,1-1 BN,False
EQ-00633,2024-03-20,28,2,5,8,aviation,2-1 BN,False
EQ-00634,2024-07-21,42,5,8,13,tracked,1-3 BN,False
EQ-00635,2024-09-07,143,0,5,9,aviation,DIV CAV,False
EQ-00636,2024-08-19,60,3,3,5,wheeled,1-1 BN,False
EQ-00637,2024-08-05,45,6,12,12,wheeled,BSB,False
EQ-00638,2024-05-09,107,5,5,7,comms,1-1 BN,False
EQ-00639,2024-07-08,73,5,10,15,tracked,HHC,False
EQ-00640,2024-03-14,107,4,9,11,engineer,HHC,False
EQ-00641,2024-12-10,30,3,8,11,engineer,1-3 BN,False
EQ-00642,2024-10-31,110,2,2,6,engineer,DIV CAV,False
EQ-00643,2024-04-08,101,5,10,11,comms,1-2 BN,False
EQ-00644,2024-08-31,,7,9,14,comms,1-3 BN,False
EQ-00645,2024-08-11,70,0,6,7,aviation,1-1 BN,False
EQ-00646,2024-04-07,40,5,7,9,aviation,DIV CAV,False
EQ-00647,2024-04-11,111,2,8,8,tracked,1-3 BN,False
EQ-00648,2024-03-03,3,5,7,8,aviation,HHC,False
EQ-00649,2024-07-04,87,0,2,5,tracked,DIV CAV,False
EQ-00650,2024-11-22,71,8,9,14,wheeled,1-2 BN,True
EQ-00651,2024-08-29,49,3,5,5,wheeled,1-2 BN,False
EQ-00652,2024-12-02,136,1,6,7,engineer,2-1 BN,False
EQ-00653,2024-03-22,40,6,7,10,comms,HHC,False
EQ-00654,2024-08-07,158,5,9,13,comms,DIV CAV,False
EQ-00655,2024-11-20,138,7,12,17,aviation,1-3 BN,False
EQ-00656,2024-10-25,75,4,8,12,tracked,1-1 BN,False
EQ-00657,2024-04-13,164,7,8,13,comms,2-1 BN,False
EQ-00658,2024-07-28,155,0,5,7,engineer,HHC,False
EQ-00659,2024-08-04,54,2,2,3,comms,1-1 BN,False
EQ-00660,2024-12-31,124,7,11,11,tracked,1-3 BN,False
EQ-00661,2024-01-22,137,3,4,5,tracked,1-3 BN,True
EQ-00662,2024-12-06,27,6,9,11,wheeled,1-1 BN,False
EQ-00663,2024-03-21,138,0,6,6,tracked,1-2 BN,False
EQ-00664,2024-09-13,158,5,6,6,engineer,1-3 BN,False
EQ-00665,2024-12-08,140,1,3,6,tracked,BSB,False
EQ-00666,2024-02-14,22,0,5,8,aviation,1-1 BN,False
EQ-00667,2024-09-13,61,6,8,8,comms,1-1 BN,False
EQ-00668,2024-03-13,168,2,8,9,comms,2-1 BN,False
EQ-00669,2024-10-09,87,1,6,10,engineer,1-2 BN,False
EQ-00670,2024-08-06,63,5,5,8,wheeled,1-1 BN,False
EQ-00671,2024-09-28,,5,11,14,aviation,DIV CAV,False
EQ-00672,2024-09-11,158,8,8,8,wheeled,DIV CAV,False
EQ-00673,2024-09-01,109,8,11,14,aviation,1-1 BN,False
EQ-00674,2024-09-30,24,6,10,15,tracked,1-1 BN,False
EQ-00675,2024-05-28,58,7,8,8,wheeled,2-1 BN,False
EQ-00676,2024-02-12,149,0,1,5,aviation,1-2 BN,True
EQ-00677,2024-01-14,171,6,7,10,wheeled,2-1 BN,False
EQ-00678,2024-01-04,73,7,9,13,tracked,HHC,False
EQ-00679,2024-08-17,137,8,12,13,engineer,1-2 BN,True
EQ-00680,2024-08-24,85,2,3,7,tracked,1-2 BN,False
EQ-00681,2024-03-29,172,2,8,10,tracked,1-1 BN,False
EQ-00682,2024-05-31,174,3,7,12,engineer,1-3 BN,False
EQ-00683,2024-09-07,165,1,5,9,aviation,1-3 BN,False
EQ-00684,2024-07-03,140,0,0,3,engineer,BSB,False
EQ-00685,2024-10-20,70,6,7,10,tracked,DIV CAV,False
EQ-00686,2024-09-24,90,5,10,15,tracked,1-1 BN,False
EQ-00687,2024-05-23,139,7,9,9,aviation,HHC,True
EQ-00688,2024-09-12,158,0,5,6,comms,BSB,False
EQ-00689,2024-03-15,20,3,9,11,wheeled,HHC,False
EQ-00690,2024-09-13,54,3,3,5,wheeled,DIV CAV,False
EQ-00691,2024-08-03,,0,0,2,aviation,1-1 BN,False
EQ-00692,2024-11-12,54,5,6,6,tracked,2-1 BN,False
EQ-00693,2024-03-26,99,0,5,9,tracked,2-1 BN,False
EQ-00694,2024-05-21,103,3,4,4,tracked,1-3 BN,False
EQ-00695,2024-01-27,49,1,1,1,engineer,HHC,False
EQ-00696,2024-08-17,150,4,6,9,wheeled,1-3 BN,False
EQ-00697,2024-01-24,155,5,5,9,aviation,HHC,True
EQ-00698,2024-01-06,86,6,12,15,wheeled,1-2 BN,False
EQ-00699,2024-11-22,107,3,5,9,aviation,2-1 BN,False
EQ-00700,2024-08-09,68,1,2,7,tracked,1-2 BN,False
EQ-00701,2024-12-26,135,6,9,9,tracked,2-1 BN,True
EQ-00702,2024-06-16,,4,8,9,comms,1-3 BN,False
EQ-00703,2024-08-16,21,4,8,8,comms,1-1 BN,False
EQ-00704,2024-09-12,33,7,13,18,aviation,DIV CAV,False
EQ-00705,2024-09-09,32,5,9,12,aviation,DIV CAV,False
EQ-00706,2024-11-15,30,6,12,17,engineer,1-2 BN,False
EQ-00707,2024-02-20,82,1,1,1,comms,HHC,False
EQ-00708,2024-05-14,180,8,10,12,wheeled,2-1 BN,False
EQ-00709,2024-08-13,173,3,6,6,tracked,2-1 BN,False
EQ-00710,2024-12-31,1,6,9,13,aviation,1-3 BN,False
EQ-00711,2024-12-01,122,0,1,3,wheeled,1-1 BN,True
EQ-00712,2024-11-28,104,1,4,4,wheeled,1-2 BN,False
EQ-00713,2024-11-28,173,2,5,6,wheeled,BSB,False
EQ-00714,2024-02-16,167,1,4,5,engineer,1-2 BN,True
EQ-00715,2024-06-11,92,6,8,8,comms,DIV CAV,True
EQ-00716,2024-02-02,34,6,11,11,aviation,BSB,False
EQ-00717,2024-08-12,39,4,4,4,engineer,1-3 BN,False
EQ-00718,2024-04-15,45,4,9,14,aviation,1-1 BN,False
EQ-00719,2024-03-03,122,5,7,12,aviation,2-1 BN,False
EQ-00720,2024-03-14,136,2,3,4,aviation,1-1 BN,False
EQ-00721,2024-11-25,76,2,7,7,comms,2-1 BN,False
EQ-00722,2024-09-18,58,8,14,18,aviation,1-1 BN,False
EQ-00723,2024-11-17,61,4,9,12,aviation,1-2 BN,False
EQ-00724,2024-02-03,66,5,6,7,comms,2-1 BN,False
EQ-00725,2024-05-18,3,6,6,8,engineer,1-3 BN,False
EQ-00726,2024-02-22,55,7,12,12,wheeled,HHC,False
EQ-00727,2024-12-11,62,1,7,12,aviation,2-1 BN,True
EQ-00728,2024-10-05,12,7,11,14,engineer,HHC,False
EQ-00729,2024-06-13,14,1,5,9,comms,1-1 BN,False
EQ-00730,2024-05-20,83,4,9,11,wheeled,BSB,False
EQ-00731,2024-09-12,180,3,5,10,tracked,BSB,False
EQ-00732,2024-11-07,155,7,7,7,comms,DIV CAV,False
EQ-00733,2024-07-03,93,3,3,8,tracked,HHC,False
EQ-00734,2024-09-04,,0,6,10,aviation,1-1 BN,False
EQ-00735,2024-02-12,160,6,10,14,wheeled,1-3 BN,False
EQ-00736,2024-11-25,92,2,6,6,wheeled,BSB,False
EQ-00737,2024-12-02,,5,8,12,aviation,1-1 BN,False
EQ-00738,2024-09-28,40,6,9,13,aviation,1-2 BN,True
EQ-00739,2024-11-06,45,4,4,7,engineer,1-1 BN,False
EQ-00740,2024-02-16,69,0,6,11,engineer,HHC,False
EQ-00741,2024-07-14,132,0,4,8,tracked,HHC,False
EQ-00742,2024-12-01,52,1,7,7,wheeled,HHC,False
EQ-00743,2024-03-01,86,2,6,7,comms,1-2 BN,False
EQ-00744,2024-04-17,48,5,8,11,tracked,1-3 BN,False
EQ-00745,2024-01-02,89,6,6,9,tracked,2-1 BN,False
EQ-00746,2024-12-24,67,1,2,4,wheeled,2-1 BN,False
EQ-00747,2024-11-30,52,5,10,13,comms,2-1 BN,False
EQ-00748,2024-05-10,26,4,9,10,tracked,1-3 BN,True
EQ-00749,2024-04-04,62,7,9,9,wheeled,DIV CAV,False
EQ-00750,2024-08-21,158,4,5,7,wheeled,BSB,True
EQ-00751,2024-12-05,35,5,6,11,aviation,1-1 BN,False
EQ-00752,2024-10-21,176,8,11,14,aviation,HHC,False
EQ-00753,2024-11-06,172,2,5,6,tracked,1-3 BN,False
EQ-00754,2024-08-20,161,1,4,9,tracked,1-1 BN,False
EQ-00755,2024-03-06,62,5,5,5,engineer,HHC,False
EQ-00756,2024-02-07,13,1,1,4,tracked,1-3 BN,False
EQ-00757,2024-12-12,67,6,10,12,wheeled,BSB,False
EQ-00758,2024-05-27,36,2,3,4,wheeled,1-1 BN,False
EQ-00759,2024-10-12,135,5,10,13,comms,BSB,True
EQ-00760,2024-10-21,27,3,6,6,aviation,1-3 BN,False
EQ-00761,2024-10-14,53,7,11,12,comms,1-1 BN,False
EQ-00762,2024-08-05,97,0,4,4,engineer,BSB,False
EQ-00763,2024-11-01,96,1,5,6,tracked,2-1 BN,True
EQ-00764,2024-10-05,154,8,12,13,aviation,1-2 BN,False
EQ-00765,2024-08-15,113,3,7,7,aviation,BSB,True
EQ-00766,2024-04-16,65,4,7,8,comms,1-3 BN,False
EQ-00767,2024-06-09,,7,7,7,aviation,1-2 BN,False
EQ-00768,2024-07-01,130,8,9,10,aviation,DIV CAV,False
EQ-00769,2024-02-21,8,8,14,15,wheeled,HHC,False
EQ-00770,2024-04-28,15,2,7,11,engineer,2-1 BN,False
EQ-00771,2024-10-29,88,8,11,16,engineer,2-1 BN,False
EQ-00772,2024-02-05,76,1,3,4,aviation,1-1 BN,False
EQ-00773,2024-08-16,107,7,7,12,wheeled,HHC,False
